Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2018-05-23 01:34:22.884 -0500,"Success",0:00:00,0,0,0,"20180523_013422.884/LogFile.txt","","",1
2018-05-23 01:34:44.983 -0500,"Success",0:00:00,0,0,0,"20180523_013444.983/LogFile.txt","","",1
